Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_36_946.jpg,-10.98753,1,0,1.107905,145.2708,98.25666,1.213219,96.06265,359.9867
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_36_995.jpg,-13.98311,1,0,1.15097,145.2692,98.32566,1.213897,95.07941,359.961
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_045.jpg,-15,1,0,1.181577,145.2694,98.37289,1.198957,94.27679,359.9497
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_095.jpg,-15,1,0,1.226697,145.2713,98.44599,1.174761,93.03998,359.9315
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_145.jpg,-15,1,0,1.258421,145.2734,98.49625,1.16111,92.19736,359.9191
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_195.jpg,-15,1,0,1.297827,145.2782,98.57404,1.147551,90.91684,359.8997
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_245.jpg,-15,1,0,1.328839,145.2824,98.62731,1.138937,90.03177,359.8863
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_295.jpg,-15,1,0,1.379003,145.2904,98.7092,1.118322,88.66425,359.8727
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_345.jpg,-15,1,0,1.408615,145.297,98.76524,1.107408,87.7412,359.8593
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_395.jpg,-15,1,0,1.451848,145.3087,98.85124,1.086534,86.32277,359.8407
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_445.jpg,-13.00282,1,0,1.4822,145.3177,98.90995,1.073706,85.39342,359.8297
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_495.jpg,-10.01093,1,0,1.530043,145.3316,99.00058,1.068137,84.22677,359.8383
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_545.jpg,-7.015045,1,0,1.561553,145.341,99.06275,1.075217,83.61711,359.8615
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_595.jpg,-4.029266,1,0,1.60898,145.355,99.1591,1.123745,82.99876,359.9097
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_645.jpg,-1.014801,1,0,1.639242,145.364,99.22536,1.180294,82.78395,359.9554
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_695.jpg,0,1,0,1.683844,145.3774,99.32734,1.284275,82.71186,0.002410555
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_745.jpg,0,1,0,1.712922,145.3868,99.39618,1.319876,82.69305,-0.0013143
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_795.jpg,0,1,0,1.761684,145.4007,99.50077,1.307608,82.68086,-0.001116166
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_845.jpg,0,1,0,1.792827,145.4102,99.57177,1.282836,82.67303,-0.001064889
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_895.jpg,0,1,0,1.83955,145.4247,99.6811,1.274832,82.66135,-0.0005560709
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_944.jpg,0,1,0,1.869059,145.4346,99.75567,1.283725,82.65305,-0.0009670478
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_37_995.jpg,1.993897,1,0,1.913708,145.4494,99.86968,1.290149,82.70459,-0.001487004
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_045.jpg,4.995046,1,0,1.943201,145.4584,99.94727,1.294189,82.921,-0.0007320241
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_095.jpg,7.991909,1,0,1.986369,145.4693,100.0658,1.282152,83.61511,0.02293459
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_145.jpg,10.95693,1,0,2.014255,145.4746,100.1462,1.26493,84.31428,0.05496488
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_195.jpg,13.97234,1,0,2.05366,145.4787,100.2682,1.19757,85.75822,0.1240239
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_245.jpg,15,1,0,2.079786,145.4786,100.3505,1.12627,86.91923,0.1865861
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_294.jpg,15,1,0,2.121113,145.4753,100.4754,0.9908519,88.74591,0.2907285
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_344.jpg,15,1,0,2.148907,145.4708,100.5597,0.8869845,89.98087,0.3680665
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_395.jpg,15,1,0,2.190088,145.4604,100.6879,0.7280692,91.84393,0.5067931
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_445.jpg,13.00287,1,0,2.217338,145.4515,100.7743,0.6167725,93.05667,0.5988365
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_495.jpg,10.00775,1,0,2.262372,145.4364,100.9063,0.4641243,94.59106,0.7149373
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_544.jpg,7.013351,1,0,2.291607,145.4255,100.9961,0.3830866,95.39511,0.7769961
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_595.jpg,3.994601,1,0,2.335575,145.4088,101.1335,0.2946551,96.21991,0.8253624
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_644.jpg,1.008771,1,0,2.364274,145.3976,101.2271,0.2629145,96.5267,0.8273885
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_694.jpg,-1.99443,1,0,2.406764,145.3819,101.3708,0.2733663,96.57339,0.7829576
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_744.jpg,-4.9867,1,0,2.43396,145.3725,101.4688,0.3159947,96.34048,0.7133501
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_794.jpg,-6.995505,1,0,2.473233,145.3612,101.6189,0.4304035,95.604,0.5428463
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_844.jpg,-4.997656,1,0,2.499474,145.3548,101.721,0.5389883,95.02237,0.4044986
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_894.jpg,-1.97811,1,0,2.541446,145.3446,101.8768,0.7425368,94.42654,0.2092558
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_944.jpg,0,1,0,2.56929,145.3371,101.9823,0.8971409,94.24985,0.09219746
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_38_994.jpg,0,1,0,2.611146,145.3248,102.1427,1.135536,94.18427,359.9739
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_044.jpg,0,1,0,2.639299,145.316,102.2507,1.281999,94.19189,359.9391
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_094.jpg,0,1,0,2.678025,145.3017,102.4126,1.380041,94.22855,359.993
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_144.jpg,0.9955503,1,0,2.713237,145.2934,102.5212,1.380394,94.19281,-0.001638026
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_194.jpg,0,1,0,2.757221,145.2815,102.6857,1.348437,94.17886,-0.001184148
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_244.jpg,0,1,0,2.78628,145.2737,102.7971,1.342223,94.16937,-0.0009748901
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_294.jpg,-1.031601,1,0,2.827383,145.262,102.9667,1.353796,94.13245,-0.00125895
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_344.jpg,-4.022666,1,0,2.85427,145.2552,103.081,1.355945,93.93475,-0.0005940592
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_394.jpg,-7.025456,1,0,2.895793,145.2472,103.2544,1.346144,93.27536,0.001392469
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_444.jpg,-9.989964,1,0,2.920751,145.2445,103.3713,1.334066,92.53165,359.9785
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_494.jpg,-13.00507,1,0,2.957311,145.2452,103.5479,1.279594,90.98471,359.8934
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_544.jpg,-13.99936,1,0,2.981177,145.2489,103.6659,1.192895,89.69941,359.8239
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_594.jpg,-11.01369,1,0,3.021027,145.2589,103.8439,1.025,87.8123,359.6963
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_644.jpg,-8.032863,1,0,3.04899,145.2672,103.9637,0.9051065,86.78665,359.611
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_694.jpg,-5.032536,1,0,3.090956,145.2819,104.1457,0.7415629,85.65042,359.4819
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_743.jpg,-2.03752,1,0,3.118272,145.2921,104.2685,0.6452951,85.1937,359.4189
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_793.jpg,0.9704023,1,0,3.158581,145.3072,104.4553,0.5292587,84.93101,359.3707
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_843.jpg,3.965623,1,0,3.185298,145.3166,104.5819,0.4850448,85.03912,359.3701
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_894.jpg,6.969414,1,0,3.222773,145.3279,104.7748,0.4705907,85.67853,359.4458
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_943.jpg,9.955347,1,0,3.246482,145.3325,104.9055,0.4954691,86.44204,359.5605
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_39_993.jpg,12.95352,1,0,3.28015,145.3341,105.1041,0.583299,88.04466,359.8366
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_044.jpg,15,1,0,3.300391,145.3305,105.2379,0.6661001,89.42714,0.1073145
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_093.jpg,15,1,0,3.333352,145.3204,105.4389,0.7413011,91.64319,0.5198957
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_144.jpg,15,1,0,3.354436,145.3104,105.5728,0.751792,93.17062,0.7895733
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_193.jpg,15,1,0,3.378456,145.2907,105.7717,0.6243548,95.53302,1.133426
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_243.jpg,15,1,0,3.393023,145.2742,105.9029,0.4478913,97.06107,1.316546
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_293.jpg,14.9816,1,0,3.408083,145.2464,106.0976,0.05153893,99.04688,1.422639
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_344.jpg,15,1,0,3.415006,145.2254,106.2275,359.7867,100.2471,1.347462
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_393.jpg,15,1,0,3.462629,145.1857,106.4275,359.6574,102.1779,1.201167
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_443.jpg,15,1,0,3.47536,145.153,106.5638,359.7464,103.4173,1.100784
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_493.jpg,12.00973,1,0,3.496747,145.0953,106.7715,0.07259573,105.2928,0.9986873
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_543.jpg,8.99837,1,0,3.552874,145.0527,106.9106,0.2741863,106.5354,0.954064
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_593.jpg,6.005408,1,0,3.587718,144.987,107.1185,0.4540214,108.0501,0.8177843
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_643.jpg,4.927671,1,0,3.615411,144.9414,107.2568,0.5033382,108.8621,0.6952862
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_693.jpg,7.937236,1,0,3.659004,144.8663,107.4641,0.5749397,109.9772,0.6192913
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_743.jpg,10.93849,1,0,3.681933,144.8118,107.6018,0.6181853,110.9003,0.6372389
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_793.jpg,13.94864,1,0,3.714748,144.7244,107.8065,0.6187479,112.6855,0.7062105
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_843.jpg,15,1,0,3.730935,144.6628,107.9405,0.5228495,114.1455,0.7465072
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_893.jpg,15,1,0,3.769506,144.5625,108.139,0.3396755,116.5006,0.8967546
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_943.jpg,15,1,0,3.790619,144.4911,108.2695,0.1891291,118.0624,1.041663
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_40_993.jpg,15,1,0,3.820506,144.3784,108.4634,359.9493,120.3453,1.234407
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_043.jpg,15,1,0,3.834144,144.2991,108.5938,359.9219,121.709,1.290646
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_093.jpg,15,1,0,3.855994,144.1729,108.7893,0.04980126,123.647,1.320018
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_143.jpg,15,1,0,3.879309,144.0857,108.9167,0.03170283,125.1669,1.258668
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_193.jpg,15,1,0,3.909106,143.948,109.1049,0.01485171,127.3866,1.12419
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_243.jpg,15,1,0,3.932094,143.8491,109.2268,0.01683818,128.932,1.129828
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_293.jpg,15,1,0,3.96172,143.6936,109.4056,0.01657666,131.202,1.184047
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_343.jpg,15,1,0,3.980162,143.5865,109.523,0.01812004,132.6854,1.178228
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_393.jpg,15,1,0,4.011305,143.4194,109.6948,0.01271157,134.9631,1.159687
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_443.jpg,15,1,0,4.030259,143.3033,109.8061,0.0127156,136.4614,1.164449
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_493.jpg,15,1,0,4.059335,143.1227,109.9685,0.01605505,138.6851,1.173606
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_543.jpg,15,1,0,4.077665,142.9987,110.0734,-0.002336885,140.1721,1.169903
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_593.jpg,15,1,0,4.107197,142.8061,110.226,0.003733179,142.386,1.170443
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_643.jpg,15,1,0,4.127243,142.6737,110.3242,0.01120599,143.8609,1.167561
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_693.jpg,15,1,0,4.15608,142.4694,110.4659,0.0125057,146.0735,1.167019
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_743.jpg,15,1,0,4.174436,142.3294,110.5564,0.01585116,147.5405,1.172282
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_792.jpg,12.00783,1,0,4.204057,142.1146,110.6871,0.01319886,149.6176,1.15713
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_843.jpg,9.008506,1,0,4.225822,141.9684,110.7713,0.00809292,150.8002,1.139243
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_893.jpg,5.98955,1,0,4.261241,141.7445,110.8939,0.01325937,152.1863,1.105891
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_943.jpg,2.984784,1,0,4.284458,141.5929,110.9741,0.0169759,152.8246,1.075379
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_41_993.jpg,-0.004330538,1,0,4.321145,141.3624,111.0931,0.0323767,153.3517,1.025934
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_043.jpg,-2.999475,1,0,4.345202,141.2072,111.1728,0.06222643,153.3931,0.9790601
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_093.jpg,-0.9983413,1,0,4.379829,140.9721,111.2937,0.1477019,153.2047,0.8880861
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_143.jpg,0,1,0,4.403118,140.8137,111.3745,0.2301329,153.1271,0.8274375
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_193.jpg,0,1,0,4.438036,140.5741,111.4967,0.3850123,153.0691,0.7231673
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_242.jpg,0,1,0,4.461286,140.413,111.5789,0.5053943,153.046,0.6434106
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_292.jpg,0,1,0,4.496136,140.1697,111.7033,0.7055237,153.0173,0.5111586
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_343.jpg,0,1,0,4.519373,140.0063,111.7869,0.8485715,152.9976,0.4165108
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_393.jpg,0,1,0,4.554251,139.7599,111.9135,1.06301,152.9615,0.2594611
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_442.jpg,-3.004638,1,0,4.577188,139.5949,111.9992,1.210332,152.8354,0.1397413
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_492.jpg,-5.994266,1,0,4.611347,139.3468,112.1302,1.424779,152.3595,359.9751
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_542.jpg,-9.004574,1,0,4.633005,139.1818,112.2184,1.509061,151.8028,359.9306
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_592.jpg,-9.002316,1,0,4.662058,138.9375,112.3523,1.441324,150.5739,359.9403
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_642.jpg,-6.00204,1,0,4.694676,138.7753,112.4448,1.359635,149.7293,359.9218
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_693.jpg,-3.001174,1,0,4.729475,138.5326,112.588,1.246165,148.8389,359.8125
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_742.jpg,-2.964687,1,0,4.752219,138.3706,112.6851,1.161857,148.4282,359.7379
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_792.jpg,0,1,0,4.78758,138.1269,112.8327,1.02443,148.0423,359.6437
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_842.jpg,0,1,0,4.810919,137.9637,112.9322,0.9327585,147.9368,359.5971
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_892.jpg,1.013537,1,0,4.84576,137.7176,113.0835,0.8231061,147.8954,359.5307
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_942.jpg,4.02867,1,0,4.868285,137.5519,113.1846,0.7716794,148.0328,359.5125
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_42_992.jpg,7.015501,1,0,4.901338,137.3001,113.3354,0.7300665,148.5771,359.5525
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_041.jpg,8.994643,1,0,4.922458,137.1296,113.4343,0.7282935,149.1999,359.6384
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_092.jpg,6.010097,1,0,4.954416,136.8701,113.5811,0.7685507,150.2234,359.8296
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_142.jpg,2.99304,1,0,4.976296,136.6952,113.6786,0.8223901,150.7648,359.9764
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_192.jpg,0,1,0,5.009618,136.4319,113.8261,0.8993577,151.2186,0.1113279
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_241.jpg,0,1,0,5.01175,136.2561,113.9243,0.9520012,151.3455,0.1879706
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_292.jpg,0,1,0,5.011825,135.992,114.0711,1.034721,151.4143,0.2860532
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_342.jpg,0,1,0,5.011455,135.8161,114.169,1.079181,151.4161,0.3235413
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_392.jpg,0,1,0,5.00561,135.5531,114.3159,1.097729,151.4064,0.2973669
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_442.jpg,0,1,0,5.014005,135.3782,114.4132,1.080671,151.364,0.2532377
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_492.jpg,0,1,0,4.981573,135.1153,114.5585,1.073174,151.1981,0.1996707
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_541.jpg,-0.02021939,1,0,5.01694,134.9398,114.6561,1.092949,151.1429,0.1508863
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_591.jpg,-3.039432,1,0,4.984781,134.6769,114.8035,1.140218,150.9159,0.05201537
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_641.jpg,-4.044117,1,0,5.014791,134.5018,114.9027,1.189026,150.6614,-0.002078426
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_691.jpg,-1.056748,1,0,5.000076,134.2383,115.0514,1.272583,150.3562,-0.005468969
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_741.jpg,0,1,0,4.984977,134.0634,115.15,1.313448,150.2,-0.0056959
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_791.jpg,0,1,0,5.007268,133.8002,115.299,1.401012,150.1568,359.9932
C:\Users\steve\Documents\Udacity Robotics\RoboND-Rover-Project\IMG\robocam_2017_05_31_22_42_43_841.jpg,0,1,0,5.002724,133.6248,115.3985,1.459421,150.1603,359.9929
